user_uid,element_uid,rating
5144,2714,10
15537,5434,4
179520,2714,7
526524,747,10
2052,2714,10
217941,2714,10
388775,2714,9
71895,2714,2
356818,2714,10
428611,747,8
374800,2714,10
337734,2714,10
167839,2714,8
511148,2714,8
506982,6119,10
445922,4730,10
588281,2714,10
373055,2714,9
3669,2714,10
587396,6130,10
423474,2714,10
131968,2714,7
465999,2714,9
75256,2714,10
534514,2714,8
268494,1971,8
311369,2714,10
183372,2714,10
546122,2714,6
230516,2714,9
271657,2714,8
540630,2714,10
360138,2714,7
187753,2714,8
532614,9151,8
50924,2714,8
474423,2714,10
507390,5738,6
75693,2714,6
427392,2714,6
249370,2714,10
414089,747,10
572704,747,8
476313,2714,6
367051,2714,10
297288,2714,10
426518,2714,10
473266,2714,8
261237,2714,9
565347,2714,10
37754,2714,10
395554,2714,10
575823,2714,10
345379,747,10
436139,2714,8
330903,2714,8
358092,2714,7
73810,2714,10
7321,2714,8
443007,2714,4
132650,2714,8
504578,2714,10
320519,2714,10
48136,747,10
591826,2714,10
258554,2714,2
567976,747,10
402950,2714,8
90641,2714,8
571110,2714,10
340654,747,10
59327,747,10
496430,2714,8
138750,2714,10
586971,2714,10
63166,747,5
573470,2714,7
560048,2714,9
566945,2714,9
122813,747,8
420463,747,9
462181,2714,10
382899,2714,9
15674,2714,9
500515,2714,9
194529,2714,9
288223,747,9
571649,2714,6
272498,2714,6
73846,2714,8
67070,2714,10
491064,2714,10
233443,2714,10
312257,2714,10
450674,2714,9
500830,2714,9
71842,2714,10
140358,2714,8
526261,2714,10
539552,2714,7
203926,6047,10
351004,2714,10
326743,747,8
507942,2714,9
330136,2714,9
532614,2714,5
287869,2714,10
410237,2714,2
438122,2714,10
12649,2714,9
109457,1642,4
519784,2714,8
92053,2714,8
141678,2714,10
195439,2714,10
111553,2714,8
147017,2714,8
241421,1616,6
559972,2714,10
256687,2714,9
151832,2714,9
148811,2714,8
449605,2714,10
1561,747,10
359669,2714,4
5674,2714,10
88689,2714,4
93471,2714,9
25391,2714,8
250759,2714,9
151066,2714,10
574240,2714,8
200803,2714,9
147354,747,9
459761,2714,10
223818,2714,7
172240,747,9
257494,2714,6
205842,2714,10
47492,2714,6
134592,2714,10
351499,2714,8
134294,2714,8
106519,2714,10
388907,2714,4
97720,2714,10
173522,3218,8
365566,2714,8
47743,747,9
477603,2714,5
556637,2714,8
41181,2714,8
102167,2714,10
383422,2714,10
533440,747,10
152823,2714,7
66985,2714,9
409529,2714,9
187921,2714,8
120302,2714,9
443031,2714,9
293430,3258,8
304438,2714,9
167044,2714,10
583299,2714,6
200270,747,10
575740,8054,8
371930,2714,10
228443,2714,9
390741,2714,10
270886,747,8
437799,2714,6
439136,2714,10
389526,2714,9
246933,747,10
138903,2714,8
487452,2714,9
76422,10071,10
178396,8117,6
162819,2714,8
88341,2714,7
189789,2714,8
115370,2714,10
487035,2714,8
453669,2714,9
121284,4281,4
166106,2714,9
482331,747,10
212800,2714,6
269574,2714,8
474452,2714,7
445293,2714,8
161165,8182,10
308993,747,10
550919,2714,10
345973,2714,9
588281,747,9
445244,2714,7
22272,2714,9
366709,747,4
41879,2714,5
84687,2714,7
261519,2714,10
329077,2714,10
35809,2714,10
223282,2714,9
358822,2714,8
144835,2714,7
333169,7252,10
573287,2714,5
45216,8469,6
261343,2714,8
557158,2714,10
293712,2714,7
238520,2714,8
462387,2714,9
579945,2714,10
210621,2714,10
482025,747,10
481010,2714,10
536644,2714,10
275910,747,10
445190,2714,6
489014,2714,8
239921,2714,8
61666,2714,10
324685,9016,9
311568,747,6
516587,2714,7
236835,2714,9
284685,2714,10
135586,2231,10
424979,2714,10
394145,9151,7
394281,2714,10
451281,2714,10
486722,2714,8
320201,2714,6
62600,2714,10
16236,2714,9
452409,2714,10
281251,2714,10
172037,2714,10
4431,2714,7
445341,2714,8
321934,747,10
39876,2714,10
28960,2714,10
416329,2714,9
542591,2714,10
393497,2714,9
162764,2714,9
438318,2714,10
67446,2714,10
61239,2714,7
213100,2714,10
9740,2714,10
544943,747,4
46562,2714,9
404238,2714,8
365273,747,10
513830,2714,9
184571,2714,10
366212,2714,7
153329,2714,6
493594,2714,9
216051,2714,9
528264,2714,8
47743,2714,9
573225,2714,10
310863,2714,9
9831,747,10
435672,2714,8
280384,2714,10
573986,3746,5
72794,2714,8
113113,2714,8
226202,747,10
564211,747,10
203401,2714,7
366976,747,10
143471,2714,10
366976,2714,5
455734,2714,10
297419,2714,7
244887,2714,5
451732,7878,9
412260,823,10
451660,747,10
398397,2714,10
451593,6130,10
172240,2714,8
136492,2714,6
263955,2714,8
333876,2714,6
21999,2714,7
107891,10070,8
128665,747,9
124758,2714,10
242959,2714,10
437095,2714,10
427993,2714,10
236786,2714,9
490262,2714,10
559073,2714,10
266437,2714,9
338502,2714,6
376948,2714,10
367099,2714,10
374506,2714,8
207713,2714,9
367829,2714,9
61708,2714,5
333620,5183,9
517834,2714,9
427648,2714,10
481425,2714,2
43860,2714,10
281672,2714,8
533936,5562,6
305024,2714,9
130745,2714,7
538700,2217,6
326266,747,10
174695,2714,10
246316,2714,10
341634,2714,10
458450,747,9
510213,2714,10
320352,2714,6
47208,747,10
108802,2714,9
105989,2714,7
341205,2714,6
22272,747,10
502505,747,10
294096,2714,9
439541,2714,10
116279,2714,6
179543,2714,10
61102,747,10
574681,2714,6
391731,2714,6
87946,2714,2
302855,2714,8
333169,747,10
181784,2714,10
130657,2714,2
256655,747,10
588177,2714,10
260647,2714,4
311983,2714,10
400434,2714,10
95131,2714,8
262202,2714,9
486829,2714,8
51779,2714,10
399596,2714,6
214836,2714,8
364231,2714,10
79460,2714,9
507080,2714,10
301159,2714,10
185955,747,10
257364,2714,9
9217,2714,10
136884,2714,10
159278,2714,10
85184,2714,6
320115,2714,10
167888,2714,8
158008,2714,10
186721,2714,8
77764,2714,8
507545,9068,10
283754,2714,10
344869,2714,9
417386,2714,4
405595,2714,7
415663,2714,6
498418,2714,10
289742,2714,10
317407,2714,8
15300,747,10
154475,2714,8
43953,2714,9
402137,2714,10
380536,2714,10
420383,2714,9
269444,2714,10
574679,2714,9
83537,747,10
300454,2714,8
459188,2714,10
529496,2714,9
69831,2714,9
64400,2714,10
397268,2714,9
256655,2714,10
295618,9904,8
106541,2714,7
180020,2714,10
511828,2714,8
505692,2714,8
463480,2714,6
162422,2714,8
579377,2714,10
120240,2501,10
569892,747,10
378601,2714,9
394145,747,4
520562,2714,10
557146,2714,9
239234,747,8
147567,747,10
553027,2714,9
152524,2714,10
55636,2714,10
134161,747,10
492279,2714,10
362628,2714,10
176442,747,10
147012,2714,1
231191,2714,10
54730,2714,10
424514,747,10
76393,6591,10
4018,2714,8
502505,2714,10
513846,4579,7
465566,2714,10
553640,2714,4
239566,2714,10
307472,2714,9
408524,2714,8
444564,2714,10
3008,2714,6
295516,2714,9
420451,2714,10
312893,2714,10
441077,2714,8
289672,2714,8
262263,2714,8
388371,2714,10
581884,2714,9
132777,2714,7
354739,2714,10
401213,2714,10
292144,2714,9
500838,747,10
166758,2714,9
455855,2714,8
52140,2714,10
419153,2714,9
526429,2714,9
562592,2714,6
239234,2714,8
39278,2714,7
473834,2714,6
280069,2714,9
209856,2714,10
529481,2714,8
163585,2714,4
287855,2714,9
452827,2714,4
512636,2714,6
513764,2714,8
514367,2714,6
215137,2714,10
246390,2714,10
272575,2714,7
584770,2714,10
404465,2714,10
92878,2714,9
78768,2714,10
53885,4683,10
546459,2714,6
252496,7609,10
474087,2714,8
197507,2714,9
125486,2714,10
2649,2714,4
333756,747,8
496166,2714,10
252952,2714,10
461454,2714,9
276673,2714,10
134373,9538,5
175867,2714,9
513172,2714,8
460549,2714,10
450272,2714,10
549225,7609,10
184084,2714,10
480447,6811,8
368597,2714,10
268022,2714,8
386697,2714,9
195621,2714,10
154948,2714,9
320043,747,10
474557,2714,9
488039,747,10
439922,2714,7
21007,468,4
139380,2714,7
211763,2714,8
398269,10062,9
467349,2714,10
305205,2714,10
197335,747,8
210932,2714,10
374506,747,10
68841,747,7
71258,2714,8
152606,2714,10
502315,2714,8
276673,747,10
477891,2714,10
314729,2714,10
123696,2714,10
277165,2714,6
30071,2714,10
80992,2633,6
159501,747,10
531436,2714,6
79728,2714,10
287095,2714,9
210157,2714,5
417397,2714,10
159501,2714,10
16695,747,6
66720,2714,8
12598,2714,10
123092,2714,8
226050,2714,9
41162,2714,10
12837,2714,8
535477,2714,6
492396,747,10
373643,2714,7
498873,2714,5
317825,2714,10
137958,2964,10
107138,2714,8
401955,2714,10
402516,2714,10
486360,2714,10
81408,2714,8
308760,2714,9
456921,2714,9
305647,2714,9
145905,2714,10
485736,2714,8
202417,2714,10
156653,2714,8
260243,2714,8
342703,699,10
417338,2714,10
311913,2714,10
377081,2714,10
221515,3023,10
236757,2714,10
162184,747,10
386063,2714,10
505237,2714,9
471339,2714,10
545655,2714,7
465123,2714,6
411947,2714,4
375542,2714,7
191779,747,9
64934,2714,9
509794,2714,6
444444,2714,6
41138,2714,8
513544,2714,10
206454,2714,10
524846,2714,10
123533,2714,8
299954,2714,10
564468,747,8
123350,2714,7
243535,2714,9
307211,747,10
476751,2714,10
371894,2714,9
282136,2714,7
22476,2714,9
366845,2714,10
56072,2714,8
84564,2714,8
188781,2714,10
571892,2714,8
315803,2714,10
148895,2714,8
8370,747,5
203926,2714,4
201639,747,10
278125,2714,10
551481,2714,8
354011,2714,10
119,2714,10
43299,747,9
468287,2714,10
539098,2714,10
228491,2714,10
465190,747,8
197844,2714,10
477025,2714,10
484840,2714,10
220731,6138,5
1464,2714,8
162196,2714,10
410414,2714,8
511137,2714,10
324561,747,10
335791,2714,10
200270,2714,2
73023,1471,10
241296,2714,8
518330,2714,10
448517,2714,9
302402,2714,10
423962,2714,8
299244,2714,7
82437,2714,10
214782,747,10
273788,2714,8
242219,2714,10
169486,2714,9
588825,2714,10
556175,2714,7
308045,2714,10
452814,2714,10
144534,2714,6
10093,2714,10
369791,2714,8
505627,2714,10
147354,2714,10
86203,2714,10
582136,2714,8
427879,2714,9
524911,2714,6
119846,2714,8
102193,2714,9
65165,2714,6
110320,2714,9
17908,747,8
412761,2714,10
100697,2714,10
330120,747,8
2832,2714,8
265226,2714,8
413080,2714,10
188896,2714,9
203984,2714,7
510026,2714,9
477060,2714,4
241008,2714,9
553605,2714,10
233540,2714,9
252780,2714,10
468706,2714,9
457026,747,8
61236,2714,7
538452,2714,9
345743,2714,9
375400,747,8
351219,2714,8
98358,2714,7
133951,747,10
270318,2714,9
236827,912,10
128813,2714,10
443690,2714,10
415530,5183,4
191224,747,8
508630,2714,6
65129,2714,9
138959,2714,8
312094,2714,2
336814,2714,10
153348,2714,9
315678,2714,9
161192,2714,10
416760,2714,8
390468,2714,10
71303,2714,10
306632,9794,10
137564,2714,10
368729,2714,8
291188,2714,7
497516,2714,9
357835,2714,10
48518,2714,8
218240,747,10
486142,2714,8
174031,2714,8
421712,747,4
436962,2714,10
208481,2714,9
580935,7609,10
464879,2714,8
255782,2714,7
285564,2714,9
417043,2714,5
232945,2714,8
451732,2714,8
156481,2714,9
513627,2714,8
13270,2714,8
46436,747,10
41261,2714,5
137958,2714,9
219159,2714,4
461383,2714,8
511918,2714,8
519172,747,10
176371,2714,4
38068,2714,10
533704,2714,10
370060,2714,10
444356,2714,9
471371,2714,9
42012,2714,10
502474,2714,10
453962,2714,9
226383,2714,8
580782,2714,10
193247,2714,9
425978,2714,10
70673,2714,10
47828,2714,8
586184,2714,9
17821,2714,10
243635,2714,10
564211,2714,10
458188,2714,9
521658,2714,9
538854,2714,10
85424,2714,9
355337,2714,9
193571,6047,10
190556,2714,6
572625,2714,8
144076,2714,8
57427,5694,9
118327,2714,10
260225,2714,9
497453,2714,10
505620,2714,7
37062,2714,10
553465,2714,8
135586,2714,10
71899,2714,4
485140,2714,9
226261,2714,8
515322,2714,8
16732,2714,10
555203,2714,7
191224,2714,10
44331,2714,6
583331,2714,9
498261,747,10
170621,2714,8
258968,2714,2
435071,2714,10
185504,2714,8
22749,2714,6
176534,2714,10
174717,2714,8
462319,2714,8
125442,2714,10
369720,2714,7
46143,2714,10
269327,2714,5
498307,2714,10
245160,2714,5
305337,2714,8
90063,747,10
376151,2714,10
334572,2714,7
463899,2714,8
110787,747,8
350730,2714,8
537935,2714,10
30790,2714,8
139968,747,9
233517,2714,8
485775,2714,8
205175,2714,10
442341,2714,10
367932,2714,9
48357,2714,10
22503,2714,9
172679,2714,10
435382,2714,10
240986,747,7
578775,747,10
99903,2714,6
233529,2714,10
383562,2714,10
266691,2714,7
283986,747,9
516764,2714,9
45806,2714,10
192771,2714,10
297271,747,6
502177,2714,10
483469,2714,10
70196,2714,10
34556,747,8
439571,2714,10
58070,6130,10
550073,747,5
437568,2714,8
105747,2714,10
212905,747,10
169799,2714,10
29583,2714,9
3471,2714,10
17130,2714,9
551514,2714,9
449637,2714,10
533936,5427,8
272081,2714,9
208070,747,10
576658,2714,4
213676,2714,8
149966,2714,9
496188,2714,10
443470,2714,10
98896,2714,9
512523,6591,10
550197,2714,8
591884,2714,9
486313,747,10
84264,2714,10
515152,2714,10
513846,2714,9
42163,2714,9
535525,2714,10
313045,2714,10
3915,747,9
558329,2714,9
2612,2714,8
329521,2714,10
238337,2714,10
491488,2714,10
505397,2714,9
495488,2714,9
135077,2714,7
234538,2714,10
587273,7609,10
244255,2714,10
523445,2714,10
586985,2714,8
342706,9392,6
7438,747,10
66252,747,10
253514,747,10
253514,2714,10
361035,2714,8
247890,2714,6
492881,747,9
411324,2714,8
373957,2714,10
30016,2714,9
470202,747,10
401826,747,10
470733,2714,9
129975,2714,10
349827,2714,6
89244,2714,9
402761,2714,8
56864,2714,8
326312,2714,7
415378,7207,3
343844,2714,5
453975,2714,9
285444,2714,8
195111,747,10
279607,2714,10
349841,2714,10
579768,7644,3
523445,747,10
105177,2714,8
125066,747,8
50207,2714,10
151134,747,4
325031,2714,8
150165,2714,10
271403,2714,10
134373,2714,8
498555,2714,10
218528,2714,9
315995,2714,5
185941,747,10
557225,2714,9
307442,747,7
32639,2714,2
404077,2714,8
190024,2714,10
487627,2714,8
567913,2714,10
307442,2714,7
383466,2714,10
16695,2714,6
459348,2714,10
40701,2714,4
448292,2714,10
268498,2714,10
396395,2714,10
4727,2714,7
207911,2714,10
472927,2714,10
172658,2714,10
32972,2714,9
51649,2714,10
552701,2714,10
342621,2714,9
138539,2714,7
486819,1086,10
104278,2714,9
513994,2714,9
318062,2714,10
31398,2501,8
533397,2714,8
244355,2714,10
523216,2714,8
235192,2714,10
577873,2714,8
433006,2714,5
327922,2714,10
278334,2714,9
77075,747,6
196658,2714,9
149231,2714,6
329642,2714,7
208159,2714,7
330111,2714,10
349437,2714,9
533723,2714,8
553288,2714,8
159419,2714,8
320829,2714,9
373946,747,10
83387,2714,10
230482,2714,9
191594,2714,8
439453,2714,8
420711,2714,10
399995,2714,9
65534,2714,10
301791,2714,10
169227,2714,9
197781,2714,9
262319,2714,9
406584,2714,8
335852,747,8
136740,2714,9
415768,2714,10
396086,2714,9
223334,2714,8
104611,2714,10
418681,2022,8
440883,2714,8
30891,2714,8
178957,2714,5
209651,2714,10
324623,747,8
580937,2714,8
49715,2714,8
378308,2714,10
523171,2714,9
15101,2714,8
290563,2714,9
588265,2714,10
213882,2714,6
485219,747,10
377784,2714,8
142781,2714,10
63434,2714,10
514650,2714,8
131496,2714,8
341624,2714,9
209340,2714,10
103610,2714,8
426297,2714,10
253678,2714,7
500352,2714,10
395122,2714,6
202380,2714,9
583816,2714,9
343626,2714,4
214371,747,9
294436,747,10
334221,2714,9
538796,2714,7
448396,2714,10
159344,2714,8
326850,2714,9
438434,2714,9
578194,2714,10
147035,2714,10
24345,2714,10
245353,747,10
514818,2714,4
148502,2714,10
188808,2714,10
152908,2714,10
294325,2714,8
387189,2714,9
399395,747,10
108056,2714,8
19475,2714,10
348563,2714,8
356296,2714,9
122296,2714,10
415154,2714,9
576148,2714,8
24525,9827,8
216682,2714,6
531176,2714,10
573833,2714,10
133881,2714,8
32116,2714,10
535614,747,8
137836,2714,8
85756,2714,10
487622,8680,10
563827,2714,10
59123,2714,8
139260,747,9
343619,747,10
503789,2714,10
395654,2714,7
90836,747,10
102596,2714,10
161754,2714,8
163487,2714,10
91784,2714,9
386704,2714,8
450908,2714,10
243348,2714,8
351805,2714,10
434165,2714,10
71706,2714,9
188115,2714,10
398883,2714,9
224634,2714,9
516126,747,10
122599,2714,8
581385,2714,9
151134,2714,4
230850,2714,9
209195,2714,8
98370,2714,10
372571,2714,9
306929,2714,10
583539,2714,6
510680,2714,8
37061,2714,7
553952,2714,9
227976,2714,7
82904,2714,8
236417,747,9
424514,2714,10
524057,2714,10
375546,2714,9
221641,2714,7
348607,2714,10
494590,2714,10
77346,2714,7
129366,2714,10
403611,2714,10
542443,2714,10
324623,2714,8
3584,2714,8
356938,2714,10
543290,747,10
528442,2714,8
453344,2714,6
398366,2714,10
585383,2714,8
313733,2714,8
178531,2714,8
324195,5298,10
491132,2714,10
52905,2714,8
254585,747,7
107106,2714,10
295763,2714,10
54325,2714,10
304192,2714,10
317867,747,8
422590,9741,8
165311,2714,10
369000,2714,7
203248,2714,10
309592,2714,8
235412,2714,8
584410,2714,10
458034,2714,10
35057,2714,8
447954,2714,8
255025,2714,8
161899,747,10
189082,747,8
152049,2714,8
127029,2714,8
257892,2714,10
516443,2714,10
303760,747,10
315144,2714,10
573354,2714,8
164315,2714,9
70196,747,10
508070,4886,10
556728,2714,10
20472,2714,10
321805,2714,7
496734,9322,4
417316,2714,10
91761,2714,4
390120,2714,8
167610,2714,6
542279,2714,8
3386,2714,7
1356,2714,8
391856,747,10
232984,2714,9
477633,2714,10
74940,2714,10
216285,747,10
141634,2714,8
260033,2714,9
283070,2714,9
160901,2714,9
127736,2714,9
40565,747,10
115482,2714,10
255025,747,10
331082,747,5
294937,2714,10
497321,2308,10
44731,2714,9
473107,2714,9
450154,2714,8
98120,9392,8
336192,747,10
351001,2714,6
199976,2714,8
226677,2714,8
328040,2714,8
488577,2477,10
95951,2714,9
547504,2714,9
515611,932,9
415120,2714,10
297303,2714,6
216285,2714,7
17345,2714,10
72399,2714,6
28203,747,8
352486,2714,10
215824,2714,8
126643,2714,10
76239,2714,9
21016,2714,9
421858,747,10
494242,747,10
497621,2714,10
274260,2714,9
220782,2714,4
319910,2714,10
582698,747,10
309913,2714,10
222564,2714,6
54396,2714,10
410373,2714,4
43860,747,9
494310,2714,7
16896,2714,9
205865,2714,2
489200,2714,9
194038,2714,8
164509,2714,8
324562,2714,8
282264,2714,8
537222,747,8
384945,2714,10
109527,2714,9
569145,2714,10
272181,2714,10
206793,2714,10
221749,2714,4
532847,2714,8
326743,2714,8
192879,2714,10
76225,2714,8
73801,2714,10
92833,747,7
68243,2714,9
59787,2714,6
463996,2714,10
326334,2714,10
582327,2714,4
489324,2714,10
21605,2714,4
106584,2714,5
402049,2714,8
262561,2714,10
588835,4648,10
253786,2714,10
34556,2714,10
487800,747,10
135984,2714,8
101528,2714,10
476149,2714,8
297723,2714,8
459517,2714,7
495340,2714,10
537222,2714,7
370835,2714,8
353752,2714,10
195111,2714,9
425304,2714,10
72793,5872,7
105227,2714,10
40187,2714,9
414351,2714,9
526134,2714,10
556409,2714,10
540183,2714,10
452513,10104,2
184911,747,8
34001,2714,10
340284,747,10
180501,2714,10
293835,2714,10
24292,2714,10
66540,2714,10
440977,2714,8
538529,2714,10
372043,2714,8
83330,2714,8
189657,2714,10
560324,2714,8
531322,8054,9
112347,747,9
538529,3385,8
572580,747,9
351805,747,10
349262,747,10
55346,138,10
385377,747,10
157230,747,10
590886,747,9
416329,747,9
55637,747,8
405481,747,4
410317,747,9
551079,6398,8
517224,747,9
511981,747,10
114993,747,8
403926,747,10
220167,747,10
15982,747,10
275095,2882,10
539898,747,10
440000,747,10
58070,747,8
129356,4764,10
442693,747,9
450908,747,10
173821,747,10
431377,4410,7
458688,747,10
159536,747,10
460578,747,10
86619,7518,8
408260,2622,4
221943,747,10
166394,747,10
175298,8182,8
453248,747,8
448244,747,10
102843,747,7
572400,6676,9
441832,7720,8
354011,747,9
173626,10016,10
509393,747,6
31398,2921,8
468423,9449,6
261143,747,6
271432,747,10
390120,747,4
79004,747,10
446341,747,9
130836,747,10
32116,747,8
545151,7789,9
525684,747,10
308274,9185,8
298035,3457,10
526184,747,10
563648,747,10
152566,747,10
426191,747,10
201821,747,8
121956,2714,2
409761,747,8
188808,747,10
125656,5900,9
194625,747,4
306040,5872,6
135984,6676,8
336004,7275,5
277799,747,10
183700,747,10
23653,747,9
123700,5194,9
36137,747,4
418998,747,9
474711,5194,8
264118,747,6
574979,747,9
42925,747,10
452228,747,9
585835,747,10
11255,747,10
91170,747,9
114301,747,9
401213,747,8
247091,747,10
41010,747,10
269858,747,10
105227,747,8
227215,747,10
528764,747,10
349358,747,10
274259,5905,2
139215,747,5
128971,6380,8
337001,747,10
521983,747,10
124821,747,10
124500,747,10
521580,3038,9
591258,3861,3
530067,747,9
503361,747,10
496527,747,10
248003,747,10
306909,747,10
128376,747,10
497044,747,10
496623,747,9
402049,747,9
63647,747,10
177881,747,8
533536,747,8
122272,7415,2
209651,747,4
509473,5034,6
192071,747,8
192234,747,10
356730,8907,8
107888,747,10
134373,8680,4
233540,6119,8
141788,9329,10
374592,747,10
264757,747,1
561989,747,9
498058,747,9
319828,747,10
205800,747,10
119777,747,10
95882,747,10
433825,747,9
497034,747,10
129678,9904,10
129778,4410,10
574240,747,8
483193,747,8
562027,747,9
452614,747,10
121005,747,9
267500,747,10
97816,747,10
135533,7274,10
13898,747,10
237002,747,10
10093,747,10
526340,5562,9
285931,747,10
20931,7207,10
140508,6340,10
320862,747,9
170068,4735,8
494814,115,7
423909,1415,9
